,tweet,text_clean,clean2,text_preprocessed,sentiment,alt
91,@HendroS77602979 @alisyarief Yg bilang ditakutin siapa? pendukung jokowi/ganjar/prabowo ga pernah bilang anies ditakuti..justru yg selalu gembar gembor anies ditakuti adalah pendukung anies sendiri...para cebong mah santai saja..karna seperti diang bilang sendiri rekam jejak..ternyata buruk selama ini.,yang bilang ditakutin siapa ? pendukung jokowi / ganjar / prabowo enggak pernah bilang anies ditakuti . . justru yang selalu gembar gembor anies ditakuti adalah pendukung anies sendiri . . . para cebong mah santai saja . . karena seperti diang bilang sendiri rekam jejak . . ternyata buruk selama ini .,yg bilang ditakutin siapa ?  pendukung jokowi / ganjar / prabowo ga pernah bilang anies ditakuti .  . justru yg selalu gembar gembor anies ditakuti adalah pendukung anies sendiri .  .  . para cebong mah santai saja .  . karna seperti diang bilang sendiri rekam jejak .  . ternyata buruk selama ini .,"['yang', 'bilang', 'ditakutin', 'siapa', '?', 'pendukung', 'jokowi', '/', 'ganjar', '/', 'prabowo', 'enggak', 'pernah', 'bilang', 'anies', 'ditakuti', '.', '.', 'justru', 'yang', 'selalu', 'gembar', 'gembor', 'anies', 'ditakuti', 'adalah', 'pendukung', 'anies', 'sendiri', '.', '.', '.', 'para', 'cebong', 'mah', 'santai', 'saja', '.', '.', 'karena', 'seperti', 'diang', 'bilang', 'sendiri', 'rekam', 'jejak', '.', '.', 'ternyata', 'buruk', 'selama', 'ini', '.']",Negative,Negative
92,@Adi7830249515 @KakekHalal @prabowo Mantan pendukung Di. Drpd gontok2an antara prabowo dan ganjar mending pilih anies demi Damai Indonesiaku..,mantan pendukung di . daripada gontokan antara prabowo dan ganjar mending pilih anies demi damai indonesiaku . .,mantan pendukung di .  drpd gontokan antara prabowo dan ganjar mending pilih anies demi damai indonesiaku .  .,"['mantan', 'pendukung', 'di', '.', 'daripada', 'gontokan', 'antara', 'prabowo', 'dan', 'ganjar', 'mending', 'pilih', 'anies', 'demi', 'damai', 'indonesiaku', '.', '.']",Neutral,Neutral
93,"@ChuckMoonNew @Miduk17 Lah, gw mah bodoamat mau presiden memihak apa kaga, yg jelas,kalo presiden memihak ke prabowo pasti guguk gugukmacem lu kepanasan, sia sia 5 tahun jelek jelekin anies eh malah bukan ganjar yg presiden HAHAHAH","lah , gue mah bodoamat mau presiden memihak apa kagak , yang jelas , kalo presiden memihak ke prabowo pasti guguk gugukmacem lu kepanasan , sia sia tahun jelek menjelekkan anies eh malah bukan ganjar yang presiden hahahah","lah ,  gw mah bodoamat mau presiden memihak apa kaga ,  yg jelas , kalo presiden memihak ke prabowo pasti guguk gugukmacem lu kepanasan ,  sia sia  tahun jelek jelekin anies eh malah bukan ganjar yg presiden hahahah","['lah', ',', 'gue', 'mah', 'bodoamat', 'mau', 'presiden', 'memihak', 'apa', 'kagak', ',', 'yang', 'jelas', ',', 'kalo', 'presiden', 'memihak', 'ke', 'prabowo', 'pasti', 'guguk', 'gugukmacem', 'lu', 'kepanasan', ',', 'sia', 'sia', 'tahun', 'jelek', 'menjelekkan', 'anies', 'eh', 'malah', 'bukan', 'ganjar', 'yang', 'presiden', 'hahahah']",Negative,Negative
94,"Survei SMRC terbaru: Ganjar teratas raih 35,9% unggul di atas Prabowo dan Anies. 
. 
. 
#GanjarCapres #GanjarPranowo #ganjarpresiden2024 #GanjarMenang https://t.co/iqb7OffVCq","survei smrc terbaru : ganjar teratas raih , % unggul di atas prabowo dan anies . . .","survei smrc terbaru :  ganjar teratas raih  ,  %  unggul di atas prabowo dan anies .    .    .","['survei', 'smrc', 'terbaru', ':', 'ganjar', 'teratas', 'raih', ',', '%', 'unggul', 'di', 'atas', 'prabowo', 'dan', 'anies', '.', '.', '.']",Neutral,Neutral
95,@abu_waras Dan Prabowo atau Ganjar jadi Presiden. Anies?? Dia bukan warga asli bumi NKRI., waras dan prabowo atau ganjar jadi presiden . anies ? ? dia bukan warga asli bumi nkri .,_ waras dan prabowo atau ganjar jadi presiden .  anies ?  ?  dia bukan warga asli bumi nkri .,"['waras', 'dan', 'prabowo', 'atau', 'ganjar', 'jadi', 'presiden', '.', 'anies', '?', '?', 'dia', 'bukan', 'warga', 'asli', 'bumi', 'nkri', '.']",Negative,Neutral
96,"@Ndons_Back @prabowo @Gerindra @bengkeldodo @papabowo2024 @Chaves1305 @Alie_Fahnoor @AndreasSolusi @are_inismyname @BANGSAygSUJUD @propaganda_99 Program Ganjar dan Anies apa saja?
Ada yang tahu?

Share dong.
🙏🙏", back fahnoor inismyname program ganjar dan anies apa saja ? ada yang tahu ? share dong . foldedhands foldedhands ,_ back       _ fahnoor   _ inismyname   _  program ganjar dan anies apa saja ?  ada yang tahu ?   share dong .  ,"['back', 'fahnoor', 'inismyname', 'program', 'ganjar', 'dan', 'anies', 'apa', 'saja', '?', 'ada', 'yang', 'tahu', '?', 'share', 'dong', '.', 'foldedhands', 'foldedhands']",Negative,Neutral
97,"@tvOneNews pak jokowi kenapa seperti org lagi panik?padahal beliau punya 2 jagoan,ganjar dan prabowo,dlm surveypun 2 jagoannya itu selalu diatas,tapi kenapa takut,takut nanti yg menang anies baswedan 🤔","pak jokowi kenapa seperti orang lagi panik ? padahal beliau punya jagoan , ganjar dan prabowo , dalam surveypun jagoannya itu selalu diatas , tapi kenapa takut , takut nanti yang menang anies baswedan thinkingface ","pak jokowi kenapa seperti org lagi panik ? padahal beliau punya  jagoan , ganjar dan prabowo , dlm surveypun  jagoannya itu selalu diatas , tapi kenapa takut , takut nanti yg menang anies baswedan ","['pak', 'jokowi', 'kenapa', 'seperti', 'orang', 'lagi', 'panik', '?', 'padahal', 'beliau', 'punya', 'jagoan', ',', 'ganjar', 'dan', 'prabowo', ',', 'dalam', 'surveypun', 'jagoannya', 'itu', 'selalu', 'diatas', ',', 'tapi', 'kenapa', 'takut', ',', 'takut', 'nanti', 'yang', 'menang', 'anies', 'baswedan', 'thinkingface']",Negative,Neutral
98,"Whatsapp kristen muhammadiyah banda neira softex dibelah gibran prabowo anies jokowi depok ganjar

saatnya memilih https://t.co/7ndj1yrtcw",whatsapp kristen muhammadiyah banda neira softex dibelah gibran prabowo anies jokowi depok ganjar saatnya memilih,whatsapp kristen muhammadiyah banda neira softex dibelah gibran prabowo anies jokowi depok ganjar  saatnya memilih,"['whatsap', 'kristen', 'muhammadiyah', 'banda', 'neira', 'softex', 'dibelah', 'gibran', 'prabowo', 'anies', 'jokowi', 'depok', 'ganjar', 'saatnya', 'memilih']",Neutral,Neutral
99,"@MartinusButarb1 @aniesbaswedan Kalau disuruh pilih ganjar atau prabowo, aku pilih prabowo. Kalau disuruh pilih prabowo atau Anies, aku pilih Anies.","kalau disuruh pilih ganjar atau prabowo , aku pilih prabowo . kalau disuruh pilih prabowo atau anies , aku pilih anies .","kalau disuruh pilih ganjar atau prabowo ,  aku pilih prabowo .  kalau disuruh pilih prabowo atau anies ,  aku pilih anies .","['kalau', 'disuruh', 'pilih', 'ganjar', 'atau', 'prabowo', ',', 'aku', 'pilih', 'prabowo', '.', 'kalau', 'disuruh', 'pilih', 'prabowo', 'atau', 'anies', ',', 'aku', 'pilih', 'anies', '.']",Negative,Neutral
100,"Kalau lah itu dilakukan oleh pendukung Anies, bukan sesuatu yg luar biasa',

Tapi menjadi luar biasa, bila yg melakukan pelecehan  istri @gibran_tweet justru datang dr pendukung ganjar sendiri, karena Mas Wali diserang oleh pasukan Ganjar terkait relawan gibran dukung Prabowo","kalau lah itu dilakukan oleh pendukung anies , bukan sesuatu yang luar biasa ' , tapi menjadi luar biasa , bila yang melakukan pelecehan istri tweet justru datang dari pendukung ganjar sendiri , karena mas wali diserang oleh pasukan ganjar terkait relawan gibran dukung prabowo","kalau lah itu dilakukan oleh pendukung anies ,  bukan sesuatu yg luar biasa '  ,   tapi menjadi luar biasa ,  bila yg melakukan pelecehan  istri  _ tweet justru datang dr pendukung ganjar sendiri ,  karena mas wali diserang oleh pasukan ganjar terkait relawan gibran dukung prabowo","['kalau', 'lah', 'itu', 'dilakukan', 'oleh', 'pendukung', 'anies', ',', 'bukan', 'sesuatu', 'yang', 'luar', 'biasa', ""'"", ',', 'tapi', 'menjadi', 'luar', 'biasa', ',', 'bila', 'yang', 'melakukan', 'pelecehan', 'istri', 'tweet', 'justru', 'datang', 'dari', 'pendukung', 'ganjar', 'sendiri', ',', 'karena', 'mas', 'wali', 'diserang', 'oleh', 'pasukan', 'ganjar', 'terkait', 'relawan', 'gibran', 'dukung', 'prabowo']",Neutral,Neutral
101,"@tvOneNews Dia misi besar, dalam simpul cawe2, Anies gagal capres Prabowo Ganjar bergabung","dia misi besar , dalam simpul cawe , anies gagal capres prabowo ganjar bergabung","dia misi besar ,  dalam simpul cawe ,  anies gagal capres prabowo ganjar bergabung","['dia', 'misi', 'besar', ',', 'dalam', 'simpul', 'cawe', ',', 'anies', 'gagal', 'capres', 'prabowo', 'ganjar', 'bergabung']",Neutral,Neutral
102,"Survei Terbaru Capres 2024: Prabowo Vs Ganjar Vs Anies

Hasilnya mirip dgn hasil survei Indikator dan LSI Denny JA
https://t.co/BezokjEwQj",survei terbaru capres : prabowo vs ganjar vs anies hasilnya mirip dengan hasil survei indikator dan lsi denny saja,survei terbaru capres  :  prabowo vs ganjar vs anies  hasilnya mirip dgn hasil survei indikator dan lsi denny ja,"['survei', 'terbaru', 'capres', ':', 'prabowo', 'vs', 'ganjar', 'vs', 'anies', 'hasilnya', 'mirip', 'dengan', 'hasil', 'survei', 'indikator', 'dan', 'lsi', 'denny', 'saja']",Neutral,Neutral
103,"Prabowo Masa Lalu, Anies Masa Depan, Ganjar Masa Iya? https://t.co/PWivUTQ90p lewat @suaraislamID_","prabowo masa lalu , anies masa depan , ganjar masa iya ? lewat ","prabowo masa lalu ,  anies masa depan ,  ganjar masa iya ?   lewat  _","['prabowo', 'masa', 'lalu', ',', 'anies', 'masa', 'depan', ',', 'ganjar', 'masa', 'iya', '?', 'lewat']",Neutral,Neutral
104,"Anies mulai aktif menyerang, mulai dari program Jokowi hingga kebiasaan olahraga Ganjar Pranowo. Mungkin sebentar lagi Prabowo akan diserang juga. https://t.co/vJhvcTyZA4","anies mulai aktif menyerang , mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo . mungkin sebentar lagi prabowo akan diserang juga .","anies mulai aktif menyerang ,  mulai dari program jokowi hingga kebiasaan olahraga ganjar pranowo .  mungkin sebentar lagi prabowo akan diserang juga .","['anies', 'mulai', 'aktif', 'menyerang', ',', 'mulai', 'dari', 'program', 'jokowi', 'hingga', 'kebiasaan', 'olahraga', 'ganjar', 'pranowo', '.', 'mungkin', 'sebentar', 'lagi', 'prabowo', 'akan', 'diserang', 'juga', '.']",Neutral,Neutral
105,"@txtoranggabut Ganjar=Mourinho
Anies=Guardiola
Prabowo=Klopp",ganjar = mourinho anies = guardiola prabowo = klopp,ganjar = mourinho anies = guardiola prabowo = klopp,"['ganjar', '=', 'mourinho', 'anies', '=', 'guardiola', 'prabowo', '=', 'klop']",Neutral,Neutral
106,"Elektabilitas Ganjar ungguli Anies &amp; Prabowo. 

Elektabilitas Anies terus merosot dari survei ke survei dan menunjukkan hal yang sama 'konsisten nyungsep'.. terus nuduh ada upaya menjegal Anies. 

Anies kagak perlu dijegal, sudah nyungsep dengan sendirinya!
#11JanjiKerjaPKB https://t.co/qHiiRvLlKC","elektabilitas ganjar ungguli anies & amp ; prabowo . elektabilitas anies terus merosot dari survei ke survei dan menunjukkan hal yang sama ' konsisten nyungsep ' . . terus menuduh ada upaya menjegal anies . anies kagak perlu dijegal , sudah nyungsep dengan sendirinya ","elektabilitas ganjar ungguli anies  & amp ;  prabowo .    elektabilitas anies terus merosot dari survei ke survei dan menunjukkan hal yang sama  ' konsisten nyungsep '  .  .  terus nuduh ada upaya menjegal anies .    anies kagak perlu dijegal ,  sudah nyungsep dengan sendirinya !","['elektabilitas', 'ganjar', 'ungguli', 'anies', '&', 'amp', ';', 'prabowo', '.', 'elektabilitas', 'anies', 'terus', 'merosot', 'dari', 'survei', 'ke', 'survei', 'dan', 'menunjukkan', 'hal', 'yang', 'sama', ""'"", 'konsisten', 'nyungsep', ""'"", '.', '.', 'terus', 'menuduh', 'ada', 'upaya', 'menjegal', 'anies', '.', 'anies', 'kagak', 'perlu', 'dijegal', ',', 'sudah', 'nyungsep', 'dengan', 'sendirinya']",Neutral,Neutral
107,"@tifsembiring Anies 1001%
Prabowo 0%
Ganjar 0%
Airlangga 0%

Tukang bohong tukang ngibul tukang main kata” tukang bayar kelebihan tukang penghianat NKRI",anies % prabowo % ganjar % airlangga % tukang bohong tukang ngibul tukang main kata tukang bayar kelebihan tukang penghianat nkri,anies  %  prabowo  %  ganjar  %  airlangga  %   tukang bohong tukang ngibul tukang main kata tukang bayar kelebihan tukang penghianat nkri,"['anies', '%', 'prabowo', '%', 'ganjar', '%', 'airlangga', '%', 'tukang', 'bohong', 'tukang', 'ngibul', 'tukang', 'main', 'kata', 'tukang', 'bayar', 'kelebihan', 'tukang', 'penghianat', 'nkri']",Negative,Neutral
108,"Prabowo, Ganjar, Anies, Ini Pemilik Surat Berharga Terbanyak https://t.co/ckXKaOud7m","prabowo , ganjar , anies , ini pemilik surat berharga terbanyak","prabowo ,  ganjar ,  anies ,  ini pemilik surat berharga terbanyak","['prabowo', ',', 'ganjar', ',', 'anies', ',', 'ini', 'pemilik', 'surat', 'berharga', 'terbanyak']",Neutral,Neutral
109,"Prabowo, Ganjar, Anies, Ini Pemilik Surat Berharga Terbanyak - CNBC Indonesia #Prabowo #BangkitBersama https://t.co/keeAarpO7v","prabowo , ganjar , anies , ini pemilik surat berharga terbanyak - cnbc indonesia","prabowo ,  ganjar ,  anies ,  ini pemilik surat berharga terbanyak  -  cnbc indonesia","['prabowo', ',', 'ganjar', ',', 'anies', ',', 'ini', 'pemilik', 'surat', 'berharga', 'terbanyak', '-', 'cnbc', 'indonesia']",Neutral,Neutral
110,"@Restty_cayah Kan tak salah jika dukung anies, Pak Prabowo pemimpin masa lalu, Pak Anies calon pemimpin masa kini dan akan datang, Mas Ganjar calon pemimpin masa iya ?"," cayah kan tak salah jika dukung anies , pak prabowo pemimpin masa lalu , pak anies calon pemimpin masa kini dan akan datang , mas ganjar calon pemimpin masa iya ?","_ cayah kan tak salah jika dukung anies ,  pak prabowo pemimpin masa lalu ,  pak anies calon pemimpin masa kini dan akan datang ,  mas ganjar calon pemimpin masa iya  ?","['cayah', 'kan', 'tak', 'salah', 'jika', 'dukung', 'anies', ',', 'pak', 'prabowo', 'pemimpin', 'masa', 'lalu', ',', 'pak', 'anies', 'calon', 'pemimpin', 'masa', 'kini', 'dan', 'akan', 'datang', ',', 'mas', 'ganjar', 'calon', 'pemimpin', 'masa', 'iya', '?']",Negative,Neutral
111,"@AntiPekines Sekalipun ganjar menang dan prabowo atau anies kalah(jika jadi nyapres)

Paling tidak saya seperti  burung pipit yg memadamkan Api yg membakar Nabi Ibrahim A's.",sekalipun ganjar menang dan prabowo atau anies kalah ( jika jadi nyapres ) paling tidak saya seperti burung pipit yang memadamkan api yang membakar nabi ibrahim a ' si .,sekalipun ganjar menang dan prabowo atau anies kalah ( jika jadi nyapres )   paling tidak saya seperti  burung pipit yg memadamkan api yg membakar nabi ibrahim a ' s .,"['sekalipun', 'ganjar', 'menang', 'dan', 'prabowo', 'atau', 'anies', 'kalah', '(', 'jika', 'jadi', 'nyapres', ')', 'paling', 'tidak', 'saya', 'seperti', 'burung', 'pipit', 'yang', 'memadamkan', 'api', 'yang', 'membakar', 'nabi', 'ibrahim', 'a', ""'"", 'si', '.']",Negative,Neutral
112,"@_BangFu Oo... hhhmmm...

yg satu dukung Pak Ganjar, Yang satu dukung Pak Anies. 

Tinggal yang dukung Pak Prabowo nih..","@ bangfu oo . . . hhhmmm . . . yang satu dukung pak ganjar , yang satu dukung pak anies . tinggal yang dukung pak prabowo nih . .","@  _ bangfu oo .  .  .  hhhmmm .  .  .   yg satu dukung pak ganjar ,  yang satu dukung pak anies .    tinggal yang dukung pak prabowo nih .  .","['@', 'bangfu', 'o', '.', '.', '.', 'hhhm', '.', '.', '.', 'yang', 'satu', 'dukung', 'pak', 'ganjar', ',', 'yang', 'satu', 'dukung', 'pak', 'anies', '.', 'tinggal', 'yang', 'dukung', 'pak', 'prabowo', 'nih', '.', '.']",Negative,Neutral
113,Zodiak Ganjar Pranowo Vs Zodiak Prabowo Subianto Vs Zodiak Anies Baswedan - Tagar News #Prabowo #BangkitBersama https://t.co/R2VDUPwmw8,zodiak ganjar pranowo vs zodiak prabowo subianto vs zodiak anies baswedan - tagar news,zodiak ganjar pranowo vs zodiak prabowo subianto vs zodiak anies baswedan  -  tagar news,"['zodiak', 'ganjar', 'pranowo', 'vs', 'zodiak', 'prabowo', 'subianto', 'vs', 'zodiak', 'anies', 'baswedan', '-', 'tagar', 'news']",Neutral,Neutral
114,"Prabowo Ungguli Ganjar dan Anies dalam Survei Populi Center.

Menteri Pertahanan RI Prabowo Subianto menempati urutan pertama bursa calon presiden (capres) pilihan masyarakat menurut hasil… #PolitikPemerintahan #anies #ganjar #Prabowo via @beritajatimcom https://t.co/3xajffnQ8M",prabowo ungguli ganjar dan anies dalam survei populi center . menteri pertahanan ri prabowo subianto menempati urutan pertama bursa calon presiden ( capres ) pilihan masyarakat menurut hasil via,prabowo ungguli ganjar dan anies dalam survei populi center .   menteri pertahanan ri prabowo subianto menempati urutan pertama bursa calon presiden  ( capres )  pilihan masyarakat menurut hasil     via,"['prabowo', 'ungguli', 'ganjar', 'dan', 'anies', 'dalam', 'survei', 'populi', 'center', '.', 'menteri', 'pertahanan', 'ri', 'prabowo', 'subianto', 'menempati', 'urutan', 'pertama', 'bursa', 'calon', 'presiden', '(', 'capres', ')', 'pilihan', 'masyarakat', 'menurut', 'hasil', 'via']",Neutral,Neutral
115,@HendroHomeira @tifsembiring Beda juga Erdogan itu klo di Indonesia Joko widodo bukan Anies Baswedan sama2 Presiden...maka yg jadi Presiden nanti bukan anies baswedan tapi Penerus Presiden Joko widodo Ganjar apa Prabowo,beda juga erdogan itu kalo di indonesia joko widodo bukan anies baswedan sama presiden . . . maka yang jadi presiden nanti bukan anies baswedan tapi penerus presiden joko widodo ganjar apa prabowo,beda juga erdogan itu klo di indonesia joko widodo bukan anies baswedan sama presiden .  .  . maka yg jadi presiden nanti bukan anies baswedan tapi penerus presiden joko widodo ganjar apa prabowo,"['beda', 'juga', 'erdogan', 'itu', 'kalo', 'di', 'indonesia', 'joko', 'widodo', 'bukan', 'anies', 'baswedan', 'sama', 'presiden', '.', '.', '.', 'maka', 'yang', 'jadi', 'presiden', 'nanti', 'bukan', 'anies', 'baswedan', 'tapi', 'penerus', 'presiden', 'joko', 'widodo', 'ganjar', 'apa', 'prabowo']",Neutral,Neutral
116,Anies memang hebat tdk ada yg bisa kalahkan dirinya kecuali Ganjar atw Prabowo termasuk Surya Paloh. https://t.co/wmv0aX5qmp,anies memang hebat tidak ada yang bisa kalahkan dirinya kecuali ganjar atau prabowo termasuk surya paloh .,anies memang hebat tdk ada yg bisa kalahkan dirinya kecuali ganjar atw prabowo termasuk surya paloh .,"['anies', 'memang', 'hebat', 'tidak', 'ada', 'yang', 'bisa', 'kalahkan', 'dirinya', 'kecuali', 'ganjar', 'atau', 'prabowo', 'termasuk', 'surya', 'paloh', '.']",Negative,Neutral
117,"Silahkan tentukan pilihanmu
ANIES Retweet
PRABOWO Coment
GANJAR Like https://t.co/MQozfRNTwW",silakan tentukan pilihanmu anies retweet prabowo komentar ganjar like,silahkan tentukan pilihanmu anies retweet prabowo coment ganjar like,"['silakan', 'tentukan', 'pilihanmu', 'anies', 'retweet', 'prabowo', 'komentar', 'ganjar', 'like']",Neutral,Neutral
118,"Siapa Calon Presiden 2024 Pilihan Anda
- 1. PRABOWO SUBIANTO - 6.9%
- 3. ANIES BASWEDAN - 46.4%
- 2. GANJAR PRANOWO - 46.6%

Total Votes : 91475 

 Berikan vote anda, klik link 
 https://t.co/KWgwwCcAiw 

Tolong retweet dan mention teman-temanmu ya. Terima kasih","siapa calon presiden pilihan anda - . prabowo subianto - . % - . anies baswedan - . % - . ganjar pranowo - . % total votes : berikan vote anda , klik link tolong retweet dan mention teman - temanmu ya . terima kasih","siapa calon presiden  pilihan anda  -   .  prabowo subianto  -   .  %   -   .  anies baswedan  -   .  %   -   .  ganjar pranowo  -   .  %   total votes  :      berikan vote anda ,  klik link      tolong retweet dan mention teman - temanmu ya .  terima kasih","['siapa', 'calon', 'presiden', 'pilihan', 'anda', '-', '.', 'prabowo', 'subianto', '-', '.', '%', '-', '.', 'anies', 'baswedan', '-', '.', '%', '-', '.', 'ganjar', 'pranowo', '-', '.', '%', 'total', 'votes', ':', 'berikan', 'vote', 'anda', ',', 'klik', 'link', 'tolong', 'retweet', 'dan', 'mention', 'teman', '-', 'temanmu', 'ya', '.', 'terima', 'kasih']",Neutral,Neutral
119,"Ganjar Naik Lagi di Survei, Anies Terus Turun

Setelah sempat turun di bawah Prabowo Subianto, suara Ganjar Pranowo naik lagi di survei terbaru SMRC. Ganjar meraih suara 35,9 persen disusul Prabowo 32,8 persen.
Suara Ganjar naik 4,7 persen dibanding Desember 2022. https://t.co/Es26zCSVJT","ganjar naik lagi di survei , anies terus turun setelah sempat turun di bawah prabowo subianto , suara ganjar pranowo naik lagi di survei terbaru smrc . ganjar meraih suara , persen disusul prabowo , persen . suara ganjar naik , persen dibanding desember .","ganjar naik lagi di survei ,  anies terus turun  setelah sempat turun di bawah prabowo subianto ,  suara ganjar pranowo naik lagi di survei terbaru smrc .  ganjar meraih suara  ,  persen disusul prabowo  ,  persen .  suara ganjar naik  ,  persen dibanding desember  .","['ganjar', 'naik', 'lagi', 'di', 'survei', ',', 'anies', 'terus', 'turun', 'setelah', 'sempat', 'turun', 'di', 'bawah', 'prabowo', 'subianto', ',', 'suara', 'ganjar', 'pranowo', 'naik', 'lagi', 'di', 'survei', 'terbaru', 'smrc', '.', 'ganjar', 'meraih', 'suara', ',', 'persen', 'disusul', 'prabowo', ',', 'persen', '.', 'suara', 'ganjar', 'naik', ',', 'persen', 'dibanding', 'desember', '.']",Neutral,Neutral
