,Date,User,Tweet,Hashtags,Like,Retweet,Reply,text_clean,text_preprocessed,Result Prediction
2048,2023-01-01,RickyKardjono,@Mdy_Asmara1701 Klo gitu dia cocok jd presiden dunia maya tuh...☝️🙄👌,,0,0,0,asmara kalo begitu dia cocok jadi presiden dunia maya tuh,"['asmara', 'kalo', 'cocok', 'presiden', 'dunia', 'maya', 'tuh']",Positive
2049,2023-01-01,Adiak_Udaa,"@Sarvatty Aku punya temen presiden, mau ape loo?? 😂😂",,1,0,1,aku punya teman presiden mau apa lo,"['teman', 'presiden', 'lo']",Positive
2050,2023-01-01,eganburg,"@ndagels Kalo gw jadi presiden, yg naro backsound ketawa ga penting macem gini langsung kena 5 tahun penjara",,3,0,0,kalo gue jadi presiden yang naro backsound ketawa enggak penting macam begini langsung kena tahun penjara,"['kalo', 'gue', 'presiden', 'naro', 'backsound', 'ketawa', 'langsung', 'kena', 'penjara']",Positive
2051,2023-01-01,pak_suparmo,@KompasTV Persolan pembuatan Tanggul Laut Raksa(GSW)untuk mencegah rob di Semarang sudah berlangsung 35 tahun.Tak seorang pemimpin yg besar mulut yg dapat memecahkannya dan malah  memintingkan  prop aganda untuk jadi presiden. Wal Suparmo,,0,0,0,persolan pembuatan tanggul laut raksagswuntuk mencegah rob di semarang sudah berlangsung tahuntak seorang pemimpin yang besar mulut yang dapat memecahkannya dan malah memintingkan prop aganda untuk jadi presiden wal suparmo,"['persolan', 'pembuatan', 'tanggul', 'laut', 'raksagswuntuk', 'mencegah', 'rob', 'semarang', 'tahuntak', 'pemimpin', 'mulut', 'memecahkannya', 'memintingkan', 'prop', 'aganda', 'presiden', 'wal', 'suparmo']",Positive
2052,2023-01-01,PutraAlamsyahJ1,Elektabilitas Erick Thohir meninggi berkat kerja nyata di BUMN dan kedekatan nya dengan Presiden Joko Widodo. #indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia #bumn #erickthohir #bersihbersihBUMN #kerjanyata #BangkitBersamaET https://t.co/a9Q1UFe4um,"['indonesiamaju', 'indonesiamerdeka', 'bumnuntuknegeri', 'bumnuntukindonesia', 'bumn', 'erickthohir', 'bersihbersihBUMN', 'kerjanyata', 'BangkitBersamaET']",0,0,0,elektabilitas erick thohir meninggi berkat kerja nyata di bumn dan kedekatan nya dengan presiden joko widodo,"['elektabilita', 'erick', 'thohir', 'meninggi', 'berkat', 'kerja', 'nyata', 'bumn', 'kedekatan', 'nya', 'presiden', 'joko', 'widodo']",Positive
2053,2023-01-01,xnxx_21Win,mental ku sedang down,,0,0,0,mental ku sedang down,"['mental', 'ku', 'down']",Neutral
2054,2023-01-01,Musramidal67,"@WongAlasRoban Nasiiiib punya presiden,asal nyosor 🤦🤦🤦",,0,0,0,nasiiiib punya presidenasal nyosor,"['nasiiiib', 'presidenas', 'nyosor']",Neutral
2055,2023-01-01,Pepatah_dr_Chin,"Selamat malam Bapak Presiden @jokowi Dan Bapak Menkopolhukam @mohmahfudmd 
Mohon izin mengirimkan video singkat mengenai UU No. 2 tahun 2022.

Terimakasih
Salam Dr jogja https://t.co/xNUjgOtPjI",,0,0,1,selamat malam bapak presiden dan bapak menkopolhukam mohon izin mengirimkan video singkat mengenai uu no tahun terimakasih salam dari jogja,"['selamat', 'malam', 'presiden', 'menkopolhukam', 'mohon', 'izin', 'mengirimkan', 'video', 'singkat', 'uu', 'no', 'terimakasih', 'salam', 'jogja']",Positive
2056,2023-01-01,MayaA62580468,"AMBISINYA WAN MBUT PINGIN JD PRESIDEN UDA DI UBUN2 
MURTAD KEK, GK KEK.
WAN MBUT EGP 🤣🤣🤣🥴🥴 https://t.co/HVls3B0qqC",,17,2,2,ambisinya wan mbut pengin jadi presiden sudah di ubun murtad kayak enggak kayak wan mbut egp,"['ambisinya', 'wan', 'mbut', 'pengin', 'presiden', 'ubun', 'murtad', 'kayak', 'kayak', 'wan', 'mbut', 'egp']",Neutral
2057,2023-01-01,katakinidotcom,Dilantik Hari Ini Lula Kembali Menjabat Presiden saat Brasil Terpecah https://t.co/ZE7nju1pTb,,0,0,0,dilantik hari ini lula kembali menjabat presiden saat brasil terpecah,"['dilantik', 'lula', 'menjabat', 'presiden', 'brasil', 'terpecah']",Positive
2058,2023-01-01,J92251,"@OposisiCerdas dia bakal berujar sama kaya Mukidi dulu...
bahwa banjir jakarta/semarang akan lebih cepet selesai saat dia jadi presiden....
liatlah hasilnya....
aneh yg beginian di idolakan dan di puja puji,suka bohong dan ga amanah bahkan untuk janji2nya sendir...",,2,0,0,dia bakal berujar sama kayak mukidi dulu bahwa banjir jakartasemarang akan lebih cepat selesai saat dia jadi presiden lihatlah hasilnya aneh yang beginian di idolakan dan di puja pujisuka bohong dan enggak amanah bahkan untuk janjinya sendir,"['kayak', 'mukidi', 'banjir', 'jakartasemarang', 'cepat', 'selesai', 'presiden', 'lihatlah', 'hasilnya', 'aneh', 'idolakan', 'puja', 'pujisuka', 'bohong', 'amanah', 'janjinya', 'sendir']",Neutral
2059,2023-01-01,gzvjkf,wqwq sibuknya udah kaya presiden :),,0,0,0,wqwq sibuknya sudah kayak presiden,"['wqwq', 'sibuknya', 'kayak', 'presiden']",Neutral
2060,2023-01-01,mharfad354,@KrishWangsa3 Anis wankibul..bernafsu jd presiden..arab2 bikin ribut di NKRI aja GK usah jd presiden,,1,0,0,anis wankibulbernafsu jadi presidenarab bikin ribut di nkri saja enggak usah jadi presiden,"['ani', 'wankibulbernafsu', 'presidenarab', 'bikin', 'ribut', 'nkri', 'presiden']",Positive
2061,2023-01-01,Discord48_,@aan_anugrah24 Terimakasih pak presiden 👏👏🙏🙏,,0,0,0,anugerah terimakasih pak presiden,"['anugerah', 'terimakasih', 'presiden']",Positive
2062,2023-01-01,Jayabay19479190,"👉Hanya pujian basa-basi. Jelas Presiden @jokowi tidak ikut campur soal Partai Ummat lolos atau tidak ?
👉Bisa ikut Pemilu 2024, belum tentu lolos ke Senayan 😓

Pujian Amien Rais ke Jokowi dan KPU Usai Partai Ummat Lolos | Nasib WFH Usai Pencabutan PPKM
https://t.co/m3Z7ZHa559",,3,0,6,hanya pujian basabasi jelas presiden tidak ikut campur soal partai ummat lolos atau tidak bisa ikut pemilu belum tentu lolos ke senayan pujian amien rais ke jokowi dan kpu usai partai ummat lolos nasib wfh usai pencabutan ppkm,"['pujian', 'basabasi', 'presiden', 'campur', 'partai', 'ummat', 'lolo', 'pemilu', 'lolo', 'senayan', 'pujian', 'amien', 'rai', 'jokowi', 'kpu', 'partai', 'ummat', 'lolo', 'nasib', 'wfh', 'pencabutan', 'ppkm']",Neutral
2063,2023-01-01,avatarrangg,syp mw punya presiden dgn statement tolol ky gn https://t.co/eURyKwIlX3,,0,0,0,siapa mau punya presiden dengan statement tolol kaya begini,"['presiden', 'statement', 'tolol', 'kaya']",Neutral
2064,2023-01-01,Suhendi87223141,@YudiSet16452924 Alfatihah buat almarhum bpk soeharto presiden terbaik👍👍,,3,0,0,alfatihah buat almarhum bpk soeharto presiden terbaik,"['alfatihah', 'almarhum', 'bpk', 'soeharto', 'presiden', 'terbaik']",Positive
2065,2023-01-01,Dwi_Ekaputri,"Selamat Datang 2023 !!!

Semoga, apa yang belum tercapai di 2022, bisa terwujud di 2023 ya Sahabat !!!

Ayo terus semangat, menangkan @ganjarpranowo menjadi Presiden Indonesia !

#sahabatganjar #ganjarpranowo https://t.co/JWinJ0Zzoz","['sahabatganjar', 'ganjarpranowo']",8,3,1,selamat datang semoga apa yang belum tercapai di bisa terwujud di ya sahabat ayo terus semangat menangkan menjadi presiden indonesia,"['selamat', 'semoga', 'tercapai', 'terwujud', 'ya', 'sahabat', 'ayo', 'semangat', 'menangkan', 'presiden', 'indonesia']",Positive
2066,2023-01-01,delvi_iskandar,"Ayo Indonesia, Kita kawal Presiden Jokowi untuk menyelenggarakan negara menggunakan utang. Cukup SBY utang TIDAK ugal- ugalan. https://t.co/DlwN8CpfMk",,1,0,0,ayo indonesia kita kawal presiden jokowi untuk menyelenggarakan negara menggunakan utang cukup surabaya utang tidak ugal ugalan,"['ayo', 'indonesia', 'kawal', 'presiden', 'jokowi', 'menyelenggarakan', 'negara', 'utang', 'surabaya', 'utang', 'ugal', 'ugalan']",Positive
2067,2023-01-01,Simanjunta9Nico,"Yel-yel Anies Baswedan Presiden Menggema saat Jalan Sehat di Pasuruan. 

Jadi acara ini sekaligus sosialiasi Anies Baswedan Presiden. Merchandise kita buat secara swadaya dari iuran anggota.
https://t.co/gVbA8DBTVI

@JarnasABW @sobat_anies @Relawananies @JarnasABWBpn @anies_riau",,16,4,0,yelyel anies baswedan presiden menggema saat jalan sehat di pasuruan jadi acara ini sekaligus sosialiasi anies baswedan presiden merchandise kita buat secara swadaya dari iuran anggota anies riau,"['yelyel', 'ani', 'baswedan', 'presiden', 'menggema', 'jalan', 'sehat', 'pasuruan', 'acara', 'sosialiasi', 'ani', 'baswedan', 'presiden', 'merchandis', 'swadaya', 'iuran', 'anggota', 'ani', 'riau']",Positive
2068,2023-01-01,rindouha,@itoshizrin amin adek arel jadi presiden,,1,0,1,amin adek arel jadi presiden,"['amin', 'adek', 'arel', 'presiden']",Positive
2069,2023-01-01,MayaA62580468,@ROTIBLUDER Pingin jd presiden ud di ubun2,,1,0,0,pengin jadi presiden sudah di ubun,"['pengin', 'presiden', 'ubun']",Positive
2070,2023-01-01,sthenhe,@itoshizrin Halo pak presiden,,0,0,1,halo pak presiden,"['halo', 'presiden']",Positive
2071,2023-01-01,chunxiung,"@Mdy_Asmara1701 Kalo beginian mindsetnya, anak anak Indonesia dari keluarga sederhana jangan berharap bisa maju dan bermimpi jadi presiden. Tidak akan ada anak petani yg jadi presiden.",,0,0,0,asmara kalo beginian mindsetnya anak anak indonesia dari keluarga sederhana jangan berharap bisa maju dan bermimpi jadi presiden tidak akan ada anak petani yang jadi presiden,"['asmara', 'kalo', 'mindsetnya', 'anak', 'anak', 'indonesia', 'keluarga', 'sederhana', 'berharap', 'maju', 'bermimpi', 'presiden', 'anak', 'petani', 'presiden']",Neutral
2072,2023-01-01,CH4__15R,"Entah Benar atau tidak???
Hasyim Asyari disebut pernah mengungkapkan jika Gubenur Jawa Tengah Ganjar Pranowo akan didesain menjadi Presiden RI .
https://t.co/3OEUyDcjQk https://t.co/yGXEXGtRVK",,3,2,0,entah benar atau tidak hasyim asyari disebut pernah mengungkapkan jika gubenur jawa tengah ganjar pranowo akan didesain menjadi presiden ri,"['hasyim', 'asyari', 'gubenur', 'jawa', 'ganjar', 'pranowo', 'didesain', 'presiden', 'ri']",Positive
2073,2023-01-01,mrsasaky,@Dennysiregar7 Mobil Esemka jadi mobil dinas presiden dan para penajabat.,,0,0,0,mobil esemka jadi mobil dinas presiden dan para penajabat,"['mobil', 'esemka', 'mobil', 'dina', 'presiden', 'penajabat']",Positive
2074,2023-01-01,KompasTV,"Presiden @jokowi unggah poster animasi suasana malam tahun baru pada Minggu (1/1). Dalam poster tersebut tampak banyak yang digambarkan. Suasananya memperlihatkan kegiatan masyarakat sedang menikmati kegiatan malam tahun baru.

https://t.co/SNS89DgQ1a https://t.co/spwEjq5pEh",,35,6,2,presiden unggah poster animasi suasana malam tahun baru pada minggu dalam poster tersebut tampak banyak yang digambarkan suasananya memperlihatkan kegiatan masyarakat sedang menikmati kegiatan malam tahun baru,"['presiden', 'unggah', 'poster', 'animasi', 'suasana', 'malam', 'minggu', 'poster', 'digambarkan', 'suasananya', 'kegiatan', 'masyarakat', 'menikmati', 'kegiatan', 'malam']",Positive
2075,2023-01-01,SimpletonED,@4M30W Seorang kawan perempuan aku cakap…satu twitter percaya. Baguslah gitu.,,1,0,0,seorang kawan perempuan aku cakapsatu twitter percaya baguslah begitu,"['kawan', 'perempuan', 'cakapsatu', 'twitter', 'percaya', 'baguslah']",Neutral
2076,2023-01-01,HerryPu36903441,@ruhutsitompul Gimana mau jd presiden???jd gub 2priode g ad kemajuan malah hancur daerah yang di pimpin nya 😭😭 https://t.co/QEl4RAvPCM,,2,0,0,bagaimana mau jadi presidenjd gub priode enggak ada kemajuan malah hancur daerah yang di pimpin nya,"['presidenjd', 'gub', 'priod', 'kemajuan', 'hancur', 'daerah', 'pimpin', 'nya']",Positive
2077,2023-01-01,kompascom,Mengenal UU Omnibus Law yang digagalkan MK lalu diganti Presiden Jokowi melalui penerbitan Perppu. https://t.co/dZKtnAjWmR,,6,4,1,mengenal uu omnibus law yang digagalkan maka lalu diganti presiden jokowi melalui penerbitan perppu,"['mengen', 'uu', 'omnibu', 'law', 'digagalkan', 'diganti', 'presiden', 'jokowi', 'penerbitan', 'perppu']",Positive
2078,2023-01-01,SutioSuhirman,"@Gunto_Jaya9 @susipudjiastuti PRESIDEN bilang OTT BAGUS trus LUHUT bilang OTT GA BAGUS, BISA YA???",,0,0,0,jaya presiden bilang ott bagus terus luhut bilang ott enggak bagus bisa ya,"['jaya', 'presiden', 'bilang', 'ott', 'bagu', 'luhut', 'bilang', 'ott', 'bagu', 'ya']",Positive
2079,2023-01-01,totoksuyoto1,"Saya bukan orang Dayak, tetapi bisa membaui walaupun sekelas paranormal seperti ( alm ) Ki Gendeng Pamungkas atau ( alm ) Ki Joko bodo.  Sebab menjadi relawan yang menyukseskan bupati, gubernur sampai presiden tak sepeser uangpun mengharapkan dari mereka, #bolehditanya",['bolehditanya'],0,0,0,saya bukan orang dayak tetapi bisa membaui walaupun sekelas paranormal seperti almarhum ki gendeng pamungkas atau almarhum ki joko bodo sebab menjadi relawan yang menyukseskan bupati gubernur sampai presiden tak sepeser uangpun mengharapkan dari mereka,"['orang', 'dayak', 'membaui', 'sekela', 'paranorm', 'almarhum', 'ki', 'gendeng', 'pamungka', 'almarhum', 'ki', 'joko', 'bodo', 'relawan', 'menyukseskan', 'bupati', 'gubernur', 'presiden', 'sepes', 'uangpun', 'mengharapkan']",Positive
2080,2023-01-01,Don_MNHuda,"Pak Presiden @jokowi disaat warganya susah utk makan dan cari nafkah, pemda kab rokan hilir riau malah beli kursi pijit utk bupatinya

https://t.co/zYX2WFgmat

@SautSipelebegu @muhsaiddidu @nang_syam @NOTASLIMBOY @AliNgabalinNew @panca66 @DonAdam68 @RamliRizal @kafiradikalis",,0,0,0,pak presiden disaat warganya susah untuk makan dan cari nafkah pemda kab rokan hilir riau malah beli kursi pijit untuk bupatinya syam,"['presiden', 'disaat', 'warganya', 'susah', 'makan', 'cari', 'nafkah', 'pemda', 'kab', 'rokan', 'hilir', 'riau', 'beli', 'kursi', 'pijit', 'bupatinya', 'syam']",Neutral
2081,2023-01-01,RanzKyleBuddies,"Presiden Joko Widodo memastikan bantuan sosial (bansos) akan tetap ada meski PPKM resmi dicabut. Selain bansos, Jokowi juga mengatakan pemberian insentif pajak masih terus jalan. https://t.co/S3uRZPqhA6",,0,0,0,presiden joko widodo memastikan bantuan sosial bansos akan tetap ada meski ppkm resmi dicabut selain bansosjokowijuga mengatakan pemberian insentif pajak masih terus jalan,"['presiden', 'joko', 'widodo', 'bantuan', 'sosial', 'banso', 'ppkm', 'resmi', 'dicabut', 'bansosjokowijuga', 'pemberian', 'insentif', 'pajak', 'jalan']",Positive
2082,2023-01-01,RefinedM5,@iqraks Tiap provinsi dikasih presiden aja,,1,0,0,tiap provinsi dikasih presiden saja,"['provinsi', 'dikasih', 'presiden']",Neutral
2083,2023-01-01,ohsehun994,Selain waktu kecil ingin jadi presiden ternyata Sehun juga ingin jadi pilot.,,0,0,0,selain waktu kecil ingin jadi presiden ternyata sehun juga ingin jadi pilot,"['presiden', 'sehun', 'pilot']",Positive
2084,2023-01-01,Hanz_Que,"@ganjarpranowo Jangan keseringan pencitraan mas jgn pula ambisius pingin jadi Presiden, fokus kerja saja tinggalkan tik tokan kerja yg benar serius amanah penuh tanggung jawab, itulah pemimpin",,18,0,1,jangan keseringan pencitraan mas jangan pula ambisius pengin jadi presiden fokus kerja saja tinggalkan tik tokan kerja yang benar serius amanah penuh tanggung jawab itulah pemimpin,"['keseringan', 'pencitraan', 'ma', 'ambisiu', 'pengin', 'presiden', 'foku', 'kerja', 'tinggalkan', 'tik', 'tokan', 'kerja', 'seriu', 'amanah', 'penuh', 'tanggung', 'pemimpin']",Neutral
2085,2023-01-01,arcticmoenkys,yang tengah calon presiden https://t.co/9pBm4lPNFd,,32,27,31,yang tengah calon presiden,"['calon', 'presiden']",Positive
2086,2023-01-01,Indogemilang,"Kalau bisa bertanding, bisa juga bersanding #airlanggahartarto #golkarindonesia #pemilu2024 #pilpres2024 #presiden https://t.co/nvnN41aqVW","['airlanggahartarto', 'golkarindonesia', 'pemilu2024', 'pilpres2024', 'presiden']",3,0,0,kalau bisa bertanding bisa juga bersanding,"['bertand', 'bersand']",Neutral
2087,2023-01-01,suaraindonews_,MPR RI Dukung Presiden Jokowi soal Penghentian Pemberlakuan PPKM https://t.co/b3cyHN0pZG,,0,0,0,mpr ri dukung presiden jokowi soal penghentian pemberlakuanppkm,"['mpr', 'ri', 'dukung', 'presiden', 'jokowi', 'penghentian', 'pemberlakuanppkm']",Positive
2088,2023-01-01,bezigvu,"@sutopo_sdmj @dennyindrayana Ini bukan nyinyir, ini justru pencerahan bagi yg belum paham tujuan presiden menerbitkan perpu tsb. Lagian perpu mana bisa digugat di PTUN",,0,0,0,sdmj ini bukan nyinyir ini justru pencerahan bagi yang belum paham tujuan presiden menerbitkan perpu tersebut lagian perpu mana bisa digugat di ptun,"['sdmj', 'nyinyir', 'pencerahan', 'paham', 'tujuan', 'presiden', 'menerbitkan', 'perpu', 'perpu', 'digugat', 'ptun']",Positive
2089,2023-01-01,ArieMunil,"@narkosun__ Ayo para pelacur dan hidung belang, penjudi, pembunuh, pezinah, pencuri, pemakai narkoba, pilihlah Anies. Dosa2mu diampuni dijamin masuk surga. 

🤣 Sampai segitunya upaya agar Anies jadi calon presiden.",,0,0,0,ayo para pelacur dan hidung belang penjudi pembunuh pezinah pencuri pemakai narkoba pilihlah anies dosamu diampuni dijamin masuk surga sampai sebegitunya upaya agar anies jadi calon presiden,"['ayo', 'pelacur', 'hidung', 'belang', 'penjudi', 'pembunuh', 'pezinah', 'pencuri', 'pemakai', 'narkoba', 'pilihlah', 'ani', 'dosamu', 'diampuni', 'dijamin', 'masuk', 'surga', 'sebegitunya', 'upaya', 'ani', 'calon', 'presiden']",Positive
2090,2023-01-01,fotocopy_tukang,@elonmusk Hallo pak presiden selanjutnya,,0,0,0,halo pak presiden selanjutnya,"['halo', 'presiden']",Positive
2091,2023-01-01,fevziyou,"ㅤ
18. seandainya dalam sehari bisa menjadi presiden, apa sebauh kebijakan yang pengen kamu terapkan dan bersifat wajib?
ㅤ",,0,0,1,seandainya dalam sehari bisa menjadi presiden apa sebauh kebijakan yang pengin kamu terapkan dan bersifat wajib,"['seandainya', 'sehari', 'presiden', 'sebauh', 'kebijakan', 'pengin', 'terapkan', 'bersifat', 'wajib']",Positive
2092,2023-01-01,RohmatR48385843,"@Fahrihamzah Kritik itu ke jokowi yg melawan putusan mk bang
Kritik ke bakal calon presiden.
Ilpil sm gelora jadinya",,0,0,0,kritik itu ke jokowi yang melawan putusan maka bang kritik ke bakal calon presiden ilpil sama gelora jadinya,"['kritik', 'jokowi', 'melawan', 'putusan', 'bang', 'kritik', 'calon', 'presiden', 'ilpil', 'gelora']",Negative
2093,2023-01-01,BicaraWanita,"*Mentri* Mbah dukun saya pgn jd Presiden, bisa? | bisa | serius? | Bisa mikir ga? Gue aja 40thn ttp jd dukun | ...",,0,0,0,mentri mbah dukun saya pengin jadi presiden bisa bisa serius bisa mikir enggak gue saja tahun tetap jadi dukun,"['mentri', 'mbah', 'dukun', 'pengin', 'presiden', 'seriu', 'mikir', 'gue', 'dukun']",Neutral
2094,2023-01-01,kartikaicha18,@April40724888 @Mdy_Asmara1701 Jadi gubernur aja KJP telat mulu....bijimane jadi presiden...itu BLT buat rakyat kaga turun kali...kecuali buat ormas yg doyan ke monas ngumpul2....miiit amiiit,,1,0,0,asmara jadi gubernur saja kjp telat mulubijimane jadi presidenitu blt buat rakyat kagak turun kalikecuali buat ormas yang doyan ke monas ngumpulmiiit amiiit,"['asmara', 'gubernur', 'kjp', 'telat', 'mulubijiman', 'presidenitu', 'blt', 'rakyat', 'kagak', 'turun', 'kalikecuali', 'orma', 'doyan', 'mona', 'ngumpulmiiit', 'amiiit']",Neutral
2095,2023-01-01,KoncoAirlangga,"2024 Golkar Menang, Airlangga Presiden #AirlanggaHartarto #GolkarIndonesia #Pilpres2024 #Capres2024 #AniesBaswedan #GanjarPranowo #Jokowi #PPKM #HappyNewYear #HappyNewYear2023 #SelamatTahunBaru2023
Semarang
Bismillah 2023
Besok senin https://t.co/EMFoTYK1BP","['AirlanggaHartarto', 'GolkarIndonesia', 'Pilpres2024', 'Capres2024', 'AniesBaswedan', 'GanjarPranowo', 'Jokowi', 'PPKM', 'HappyNewYear', 'HappyNewYear2023', 'SelamatTahunBaru2023']",1,0,0,golkar menang airlangga presiden semarang bismillah besok senin,"['golkar', 'menang', 'airlangga', 'presiden', 'semarang', 'bismillah', 'besok', 'senin']",Positive
2096,2023-01-01,kh_notodiputro,"Dengan terbitnya Perppu Cipta Kerja ini kamarin ada yg menulis twit bahwa Presiden @jokowi telah melanggar konstitusi.

Jadi, perppu ini dikatakan sebagai tindakan inskonstitusional yg dilakukan oleh presiden @jokowi .

Bagaimana tanggapan Anda? https://t.co/EpnE3lRcOC",,4,0,5,dengan terbitnya perppu cipta kerja ini kamarin ada yang menulis twit bahwa presiden telah melanggar konstitusi jadi perppu ini dikatakan sebagai tindakan inskonstitusional yang dilakukan oleh presiden bagaimana tanggapan anda,"['terbitnya', 'perppu', 'cipta', 'kerja', 'kamarin', 'menuli', 'twit', 'presiden', 'melanggar', 'konstitusi', 'perppu', 'tindakan', 'inskonstitusion', 'presiden', 'tanggapan']",Positive
